#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Pubmed ID	Organism Interactor A	Organism Interactor B	Throughput	Score	Modification	Phenotypes	Qualifications	Tags	Source Database
2515729	3634999	3640767	1217875	1223861	C1_10150W_A	C1_08320W_A	WOR1	TKL1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.5112|CAWG_00593|orf19.12578|IPF22123.1|TKT1|CaO19.12578|CA3924|Contig4-2451_0003|C1_08320W|orf6.6338|CaO6.6338|C1_08320W_B|orf19.5112|IPF13260.2	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515730	3634999	3641930	1217875	1225024	C1_10150W_A	CR_09120C_A	WOR1	TUB1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CR_09120C_B|CR_09120C|CaO19.7308|IPF5983.1|CaO6.8389|Contig4-2983_0007|orf6.8389|orf19.7308|TUB1.3|CA5546|CAWG_02186	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515731	3634999	3639917	1217875	1223011	C1_10150W_A	C1_01350C_A	WOR1	TIF	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF23942.1|CaO6.5030|IPF8319.1|CAWG_01241|orf19.3324|orf6.5030|CA2939|Contig4-2976_0019|C1_01350C_B|C1_01350C|CaO19.10834|CaO19.3324|orf19.10834|TIF1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515732	3634999	3641009	1217875	1223940	C1_10150W_A	CR_03890W_A	WOR1	WOR3	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.8098|CAWG_01725|IPF10055.2|CaO19.467|orf6.3214|orf19.467|CA1624|CaO19.8098|CaO6.3214|IPF10055|CR_03890W|CR_03890W_B|Contig4-2397_0002|IPF26770.1|Contig4-2397_0004	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515733	3634999	3638961	1217875	1222055	C1_10150W_A	CR_10840C_A	WOR1	XYL2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CA6057|Contig4-3003_0002|orf6.9024|CR_10840C_B|CaO19.7676|CaO6.9024|IPF4959|CR_10840C|IPF4959.1|orf19.7676|CAWG_02342	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515734	3634999	3636841	1217875	1219935	C1_10150W_A	C1_03020C_A	WOR1	RPL13	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	C1_03020C_B|CaO19.2994|C1_03020C|orf19.2994|orf19.10511|Contig4-3020_0010|orf6.4871|RPL13A|CaO19.10511|CA2818|CAWG_01082|CaO6.4871|IPF24346.1|IPF5596.2	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515735	3634999	3636149	1217875	1219147	C1_10150W_A	C1_13320C_A	WOR1	C1_13320C_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	C1_13320C_B|orf6.2657|Contig4-2724_0007|IPF28186.1|IPF9626|CaO19.4959|CaO19.12424|C1_13320C|orf19.4959|IPF9626.1|CaO6.2657|CA1250|orf19.12424|CAWG_00118	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515736	3634999	3635432	1217875	1218526	C1_10150W_A	C4_01520C_A	WOR1	RPL20B	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	C4_01520C|CaO19.4632|orf19.4632|CaO19.12102|RPL20|orf6.1842|IPF8994.2|IPF22642.1|C4_01520C_B|orf19.12102|CAWG_03632|Contig4-2825_0015|CaO6.1842|CA0736	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515737	3634999	3648157	1217875	1231250	C1_10150W_A	C2_08290C_A	WOR1	UCF1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO6.1218|C2_08290C_B|orf19.8934|orf6.1218|IPF20056|YER67|C2_08290C|Contig4-2626_0005|CAWG_05915|CA0495|CaO19.1354|orf19.2659|IPF20057.1|orf6.1464|orf19.1354|CaO6.1464|IPF20056.1|Contig4-1837_0007|CaO19.2659|CaO19.8934	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515738	3634999	3641727	1217875	1224821	C1_10150W_A	C3_05710W_A	WOR1	RCT1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF7109|CAWG_02881|CA5650|orf19.7350|orf6.8510|Contig4-2885_0005|IPF7109.2|CaO19.7350|C3_05710W|C3_05710W_B|CaO6.8510	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515739	3634999	3644538	1217875	1227600	C1_10150W_A	C1_11450C_A	WOR1	SAM2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.657|CAWG_00291|CaO19.8272|orf19.657|CaO6.2190|IPF26631.1|orf6.2190|orf19.8272|C1_11450C_B|IPF15535.2|C1_11450C|Contig4-2279_0002|CA0959	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515740	3634999	3636891	1217875	1219985	C1_10150W_A	C1_03370W_A	WOR1	C1_03370W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.3037|CaO6.7774|orf19.10555|CaO19.10555|CaO19.3037|PAB1|CA5065|C1_03370W|IPF24275.1|Contig4-3098_0049|CAWG_01047|C1_03370W_B|IPF3584|IPF3584.2|orf6.7774	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515741	3634999	3645701	1217875	1228794	C1_10150W_A	CR_07010W_A	WOR1	MIS11	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf6.4076|CaO6.4076|CAWG_01998|CA2250|CaO19.2364|ADE3|CaO19.9900|IPF24960.1|CR_07010W|orf19.2364|CR_07010W_B|orf19.9900|IPF12851.2|Contig4-2886_0001|Contig4-2886_0002	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515742	3634999	3643166	1217875	1226260	C1_10150W_A	C7_04230W_A	WOR1	NRG1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.7150|CaJ7_0489|orf6.8050|C7_04230W|CaO19_7150|CAWG_05752|CA5289|orf19_7150|CaO19.7150|CaJ7.0489|Contig4-3083_0019|CaO6.8050|IPF1932.1|C7_04230W_B	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515743	3634999	3638601	1217875	1221532	C1_10150W_A	C3_07150C_A	WOR1	RPS12	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	Contig4-2621_0003|CAWG_03023|orf6.8846|C3_07150C_B|IPF20428.1|C3_07150C|IPF8927.1|CaO19.14077|CaO6.8846|CA5920|orf19.14077|orf19.6785|CaO19.6785	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515744	3634999	3640023	1217875	1223117	C1_10150W_A	CR_01520W_A	WOR1	PTC2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf6.299|CaO6.366|CaO19.2538|CaO6.299|Contig4-3095_0030|CaO19.10072|IPF17818.2|IPF17818.3|orf19.10072|orf19.2538|orf6.2347|CR_01520W_B|CR_01520W|orf6.366|IPF24743.1|CaO6.2347|CAWG_01502|CA0047	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515745	3634999	-	1217875	4349712	C1_10150W_A	C2_05180W_A	WOR1	WH11	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CAWG_04270|orf19.3548.1|Contig4-1753_0002|IPF13362.2|CaO19.3548.1|C2_05180W_B|C2_05180W|IPF23703.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515746	3634999	3641174	1217875	1224268	C1_10150W_A	C4_04890C_A	WOR1	RPL24A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf19.3789|CAWG_03326|IPF6918.1|orf6.3062|RPL24|CaO6.2560|CaO6.3062|CA1189|C4_04890C_B|C4_04890C|Contig4-2732_0018|Contig4-2732_0019|CaO19.3789|orf6.2560|IPF18743.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515747	3634999	3647694	1217875	1230787	C1_10150W_A	CR_02510W_A	WOR1	CR_02510W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CAWG_01591|CR_02510W_B|orf6.51|orf19.7806|orf19.7807|IPF12061.3|CaO6.2909|CR_02510W|IPF27145.1|IPF16124|CaO19.7807|CaO19.173|orf19.174|orf19.173|CaO19.174|CaO19.7806|CA0007|IPF16124.2|CaO6.2910|orf6.2910|Contig4-2440_0003|CaO6.51|IPF12061.3f|CA1418|orf6.2909|IPF19915.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515748	3634999	3637295	1217875	1220389	C1_10150W_A	C2_03930C_A	WOR1	C2_03930C_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF26420.1|orf6.6722|orf19.8451|IPF16057|CA4228|C2_03930C_B|CaO6.6722|CaO19.8451|IPF16057.2|Contig4-2493_0006|orf19.831|C2_03930C|CAWG_04151|CaO19.831	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515749	3634999	3647906	1217875	1230999	C1_10150W_A	C6_00150W_A	WOR1	ARD	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO6.5515|ARDH|CAWG_05342|IPF14294.1|C6_00150W|ARD1|orf6.5515|orf19.6322|C6_00150W_B|ARD8|CaO19.6322|CA3288|Contig4-2795_0014	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515750	3634999	3637431	1217875	1220370	C1_10150W_A	C2_03270W_A	WOR1	GPM1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.903|IPF26449.1|CaO19.8522|Contig4-3099_0022|CAWG_04094|orf19.903|IPF4535.2|CA4671|C2_03270W|CaO6.7274|orf6.7274|GPM1-1|C2_03270W_B|orf19.8522	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515751	3634999	3644831	1217875	1227925	C1_10150W_A	CR_06340C_A	WOR1	PGI1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf6.5859|CA3559|orf19.3888|CR_06340C_B|Contig4-2958_0024|CaO19.3888|orf19.11369|IPF7759.1|CR_06340C|IPF23389.1|CaO6.5859|CAWG_01943|CaO19.11369	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515752	3634999	3638482	1217875	1221576	C1_10150W_A	C3_07440W_A	WOR1	TPI1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	C3_07440W|CaO6.8886|CaO19.6745|CAWG_03053|C3_07440W_B|IPF3499.1|orf19.14037|orf6.8886|CaO19.14037|TPIS|IPF20404.1|CA5950|Contig4-3006_0013|orf19.6745	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515753	3634999	3639407	1217875	1222423	C1_10150W_A	C1_00710C_A	WOR1	TUB2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO6.7578|CaO19.6034|CA4897|IPF1463.1|CAWG_01302|C1_00710C|C1_00710C_B|CaO19.13455|orf19.13455|orf6.7578|orf19.6034|IPF21061.1|Contig4-2972_0005|TUB2.3	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515754	3634999	3637612	1217875	1220706	C1_10150W_A	C5_02110W_A	WOR1	C5_02110W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.4216|CaO19.10669|HSP12a|C5_02110W|CaO19.11692|orf6.2761|C5_02110W_B|orf19.11692|orf6.1771|HSP12|CAWG_04595|orf19.4216|Contig4-2734_0007|Contig4-2734_0006|CaO6.2761|CaO6.1771|IPF23008.1|Contig4-2148_0004|IPF17399.2|orf19.10669	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515755	3634999	3644166	1217875	1227239	C1_10150W_A	CR_07890W_A	WOR1	EFG1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO6.4821|orf6.2978|Contig4-2215_0003|CaO6.2978|orf19.8243|orf19.610|IPF3577.2|CR_07890W|CAWG_02083|CaO19.610|CaO19.8243|CR_07890W_B|CA2787|orf6.4821|IPF3575.2	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515756	3634999	3636852	1217875	1219946	C1_10150W_A	C1_02480W_A	WOR1	PMM1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	Contig4-2841_0009|CA2198|CAWG_01133|orf19.2937|C1_02480W|CaO19.10454|CaO6.4001|IPF8112.1|C1_02480W_B|CaO19.2937|orf6.4001|orf19.10454|IPF24340.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515757	3634999	3641841	1217875	1224911	C1_10150W_A	C4_05680W_A	WOR1	PHO4	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf6.5720|orf6.3005|CaO6.5720|C4_05680W|IPF10541.2|CAWG_03254|C4_05680W_B|Contig4-2799_0001|CaO19.1253|CaO6.3005|orf19.8838|CA3452|CaO19.8838|IPF10541|IPF14649.2|orf19.1253	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515758	3634999	3643095	1217875	1226115	C1_10150W_A	C2_03010C_A	WOR1	RNR21	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	Contig4-3045_0013|orf19.13223|CaO6.6635|C2_03010C_B|CaO19.5801|CAWG_04068|orf19.5801|CA4155|orf6.6635|IPF10991.2|CaO19.13223|RNR2|IPF21396.1|C2_03010C	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515759	3634999	3704128	1217875	1220045	C1_10150W_A	C7_02030W_A	WOR1	HSP90	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO6.7645|CAWG_05553|CaJ7_0234|IPF4596.2|Contig4-3089_0026|IPF20556.1|C7_02030W_B|orf19.13868|orf19_6515|CaO19.6515|CaO19_6515|orf6.7645|CaO19.13868|CA4959|C7_02030W|orf19.6515|CaJ7.0234	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515760	3634999	3636214	1217875	1219149	C1_10150W_A	C1_13350W_A	WOR1	STP2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CAWG_00116|orf6.2844|C1_13350W|CaO6.2844|CaO19.4961|orf19.4961|CaO19.12426|C1_13350W_B|IPF22239.1|CA1372|IPF15844|IPF15844.2|Contig4-1523_0002|orf19.12426	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515761	3634999	3645478	1217875	1228559	C1_10150W_A	C2_04460W_A	WOR1	LYS22	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	LYS211|orf19.4506|orf19.11982|IPF15851.2|CaO6.4198|CaO19.11982|Contig4-2894_0013|C2_04460W_B|orf6.5005|IPF18482.1|LYS21|C2_04460W|CaO6.5005|orf6.4198|CA2335|CaO19.4506|CAWG_04202	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515762	3634999	3635847	1217875	1218941	C1_10150W_A	C2_01480W_A	WOR1	SPT5	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.1453|orf19.1453|CA4546|C2_01480W_B|IPF6247.1|CaO6.7120|IPF25736.1|CAWG_03920|orf6.7120|C2_01480W|Contig4-3018_0007|CaO19.9028|orf19.9028	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515763	3634999	3644449	1217875	1227478	C1_10150W_A	C1_10880W_A	WOR1	C1_10880W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CaO19.9866|UTP6|C1_10880W|YOR205C|orf6.5578|CAWG_00345|orf19.2330|IPF24986.1|IPF13361|CA3342|C1_10880W_B|orf19.9866|CaO6.5578|IPF13361.2|CaO19.2330	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515764	3634999	3643558	1217875	1226584	C1_10150W_A	C2_06820C_A	WOR1	PRE2	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	orf6.1889|CA0764|orf19.9775|C2_06820C|CaO19.2233|IPF25065.1|CaO19.9775|CaO6.1889|orf19.2233|Contig4-2838_0012|IPF9042.1|CAWG_05781|C2_06820C_B	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515765	3634999	3644272	1217875	1227366	C1_10150W_A	C1_07410C_A	WOR1	SKP1	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CAWG_00678|CaO6.2718|C1_07410C_B|C1_07410C|IPF5549.2|orf19.4427|CaO19.11905|CA1285|orf6.2718|CaO6.2827|orf19.11905|Contig4-2969_0008|IPF28398.1|orf6.2827|CaO19.4427	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515766	3634999	3635772	1217875	1218865	C1_10150W_A	C2_02200W_A	WOR1	C2_02200W_A	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	CA1030|orf19.9111|CA6257|orf19.1536|orf19.1537|C2_02200W_B|orf6.1061|orf6.2308|CaO6.1062|CaO6.1061|IPF19060.1|CaO19.1536|CaO19.1537|ZRC.5f|orf6.1062|Contig4-2088_0003|CaO6.2308|CaO19.9111|C2_02200W|CAWG_03988	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
2515767	3634999	3643459	1217875	1226457	C1_10150W_A	C2_05140W_A	WOR1	CDC15	TOS9|CA1512|CAWG_00418|IPF15255.2|CaO19.12348|orf6.3050|IPF15255|orf19.12348|YEL007W|CaO6.3050|C1_10150W_B|CaO19.4884|IPF22376.1|orf19.4884|EAP2|C1_10150W|Contig4-2464_0001	IPF28743.1|IPF17494.3eoc|orf6.4656|SEP|IPF6439.3|CAWG_04266|CaO19.11029|CaO19.3545|orf19.11029|orf6.4291|CaO6.4656|CA2669|CaO6.4291|CA2404|Contig4-2204_0004|orf19.3545|C2_05140W_B|C2_05140W|IPF17494.1	Affinity Capture-MS	physical	Alkafeef SS (2018)	29337983	237561	237561	High Throughput	-	-	-	-	-	BIOGRID
